crew_row_id,movie_id,person_id,person_name,job,department
5809,505600,1491121,Katie Silberman,Writer,Writing
5810,403119,1301112,Ernest Riera,Writer,Writing
5811,403119,100734,Johannes Roberts,Director,Directing
5812,403119,100734,Johannes Roberts,Writer,Writing
5813,505948,1980617,Michael Lloyd Green,Screenplay,Writing
5814,505948,1980616,Grant Sputore,Director,Directing
5815,17609,42,Lars von Trier,Director,Directing
5816,17609,42,Lars von Trier,Writer,Writing
5817,6466,51908,Damian Shannon,Screenplay,Writing
5818,6466,51909,Mark Swift,Screenplay,Writing
5819,6466,17268,Ronny Yu,Director,Directing
5820,5,3110,Allison Anders,Director,Directing
5821,5,3111,Alexandre Rockwell,Director,Directing
5822,5,2294,Robert Rodriguez,Director,Directing
5823,5,138,Quentin Tarantino,Director,Directing
5824,5,3110,Allison Anders,Writer,Writing
5825,5,3111,Alexandre Rockwell,Writer,Writing
5826,5,2294,Robert Rodriguez,Writer,Writing
5827,5,138,Quentin Tarantino,Writer,Writing
5828,705861,2639583,Taylor Materne,Writer,Writing
5829,705861,224385,Will Fetters,Writer,Writing
5830,705861,550121,Jeremiah Zagar,Director,Directing
5831,266647,131947,Jason Fuchs,Screenplay,Writing
5832,266647,36588,Joe Wright,Director,Directing
5833,265177,143593,Xavier Dolan,Director,Directing
5834,265177,143593,Xavier Dolan,Screenplay,Writing
5835,9767,59026,Peyton Reed,Director,Directing
5836,9767,59027,Jeremy Garelick,Screenplay,Writing
5837,9767,59028,Jay Lavender,Screenplay,Writing
5838,602269,54040,John Lee Hancock,Director,Directing
5839,602269,54040,John Lee Hancock,Screenplay,Writing
5840,482373,1046225,Rodo Sayagues,Writer,Writing
5841,482373,932248,Fede Álvarez,Writer,Writing
5842,482373,1046225,Rodo Sayagues,Director,Directing
5843,96,893,Tony Scott,Director,Directing
5844,96,912,Larry Ferguson,Screenplay,Writing
5845,96,913,Warren Skaaren,Screenplay,Writing
5846,9383,57532,Andrew W. Marlowe,Screenplay,Writing
5847,9383,10491,Paul Verhoeven,Director,Directing
5848,763215,17597,Juan Carlos Fresnadillo,Director,Directing
5849,763215,937234,Dan Mazeau,Screenplay,Writing
5850,109443,55710,Adam McKay,Director,Directing
5851,109443,23659,Will Ferrell,Screenplay,Writing
5852,109443,55710,Adam McKay,Screenplay,Writing
5853,9360,26648,Luis Llosa,Director,Directing
5854,9360,57437,Hans Bauer,Writer,Writing
5855,9360,11081,Jack Epps Jr.,Writer,Writing
5856,9360,11080,Jim Cash,Writer,Writing
5857,5123,41285,Kirsten Sheridan,Director,Directing
5858,5123,10295,James V. Hart,Screenplay,Writing
5859,5123,14692,Nick Castle,Screenplay,Writing
5860,37958,56512,Tarsem Singh,Director,Directing
5861,37958,119253,Charley Parlapanides,Screenplay,Writing
5862,37958,119254,Vlas Parlapanides,Screenplay,Writing
5863,9387,8328,John Milius,Director,Directing
5864,9387,8328,John Milius,Screenplay,Writing
5865,9387,1152,Oliver Stone,Screenplay,Writing
5866,951,8858,Ivan Reitman,Director,Directing
5867,951,14709,Murray Salem,Screenplay,Writing
5868,951,14710,Herschel Weingrod,Screenplay,Writing
5869,951,14711,Timothy Harris,Screenplay,Writing
5870,346648,101666,Paul King,Director,Directing
5871,346648,101666,Paul King,Screenplay,Writing
5872,346648,114253,Simon Farnaby,Screenplay,Writing
5873,346648,1312262,Jon Croker,Writer,Writing
5874,346648,7316,Mark Burton,Writer,Writing
5875,395990,16847,Eli Roth,Director,Directing
5876,395990,40223,Joe Carnahan,Screenplay,Writing
5877,395990,844,Wendell Mayes,Screenplay,Writing
5878,49527,72344,Asger Leth,Director,Directing
5879,49527,932824,Pablo F. Fenjves,Screenplay,Writing
5880,1005331,59521,Jaume Collet-Serra,Director,Directing
5881,1005331,1355889,T.J. Fixman,Writer,Writing
5882,339397,1243,Woody Allen,Writer,Writing
5883,339397,1243,Woody Allen,Director,Directing
5884,541671,2104243,Shay Hatten,Writer,Writing
5885,541671,3950,Len Wiseman,Director,Directing
5886,393457,5292,Denzel Washington,Director,Directing
5887,393457,1238222,August Wilson,Screenplay,Writing
5888,438650,95972,Hans Petter Moland,Director,Directing
5889,438650,1422700,Frank Baldwin,Screenplay,Writing
5890,384677,1491121,Katie Silberman,Writer,Writing
5891,384677,1296522,Claire Scanlon,Director,Directing
5892,804095,8780,Tony Kushner,Writer,Writing
5893,804095,488,Steven Spielberg,Writer,Writing
5894,804095,488,Steven Spielberg,Director,Directing
5895,77174,58897,Sam Fell,Director,Directing
5896,77174,154705,Chris Butler,Director,Directing
5897,77174,154705,Chris Butler,Writer,Writing
5898,52451,4014,Paul W. S. Anderson,Director,Directing
5899,52451,113306,Alex Litvak,Screenplay,Writing
5900,52451,9156,Andrew Davies,Screenplay,Writing
5901,37137,12991,Pat Proft,Writer,Writing
5902,37137,12987,David Zucker,Director,Directing
5903,37137,12987,David Zucker,Writer,Writing
5904,4512,37618,Andrew Dominik,Director,Directing
5905,4512,37618,Andrew Dominik,Screenplay,Writing
5906,2757,5953,Spike Jonze,Director,Directing
5907,2757,202,Charlie Kaufman,Screenplay,Writing
5908,8584,46076,Tom Dey,Director,Directing
5909,8584,18924,Alfred Gough,Screenplay,Writing
5910,8584,18923,Miles Millar,Screenplay,Writing
5911,2652,27571,David Slade,Director,Directing
5912,2652,27572,Brian Nelson,Writer,Writing
5913,2292,19303,Kevin Smith,Director,Directing
5914,2292,19303,Kevin Smith,Writer,Writing
5915,463272,21075,William Davies,Writer,Writing
5916,463272,1220300,David Kerr,Director,Directing
5917,167,1997,Charles Leavitt,Screenplay,Writing
5918,167,1978,Iain Softley,Director,Directing
5919,97,12859,Steven Lisberger,Director,Directing
5920,97,12859,Steven Lisberger,Screenplay,Writing
5921,8051,4762,Paul Thomas Anderson,Director,Directing
5922,8051,4762,Paul Thomas Anderson,Writer,Writing
5923,242512,84961,Juliet Snowden,Screenplay,Writing
5924,242512,84962,Stiles White,Screenplay,Writing
5925,242512,84962,Stiles White,Director,Directing
5926,13597,55983,Jim Henson,Director,Directing
5927,13597,10707,Terry Jones,Screenplay,Writing
5928,678512,3348915,Rod Barr,Writer,Writing
5929,678512,72960,Alejandro Monteverde,Director,Directing
5930,678512,72960,Alejandro Monteverde,Writer,Writing
5931,399360,1626316,Dan Wiedenhaupt,Screenplay,Writing
5932,399360,11447,Albert Hughes,Director,Directing
5933,9408,12905,Ash Brannon,Screenplay,Writing
5934,9408,58144,Don Rhymer,Screenplay,Writing
5935,9408,15774,Chris Buck,Screenplay,Writing
5936,9408,58421,Christopher Jenkins,Screenplay,Writing
5937,9408,12905,Ash Brannon,Director,Directing
5938,9408,15774,Chris Buck,Director,Directing
5939,361292,78160,Luca Guadagnino,Director,Directing
5940,361292,39725,David Kajganich,Screenplay,Writing
5941,10601,3045,P.J. Hogan,Director,Directing
5942,10601,10296,Michael Goldenberg,Screenplay,Writing
5943,10601,3045,P.J. Hogan,Screenplay,Writing
5944,1368166,116805,Paul Feig,Director,Directing
5945,1368166,82665,Rebecca Sonnenshine,Screenplay,Writing
5946,23048,3227,Steve Pink,Director,Directing
5947,23048,347335,Josh Heald,Screenplay,Writing
5948,23048,74619,Sean Anders,Screenplay,Writing
5949,23048,212576,John Morris,Screenplay,Writing
5950,984,14775,Rita M. Fink,Screenplay,Writing
5951,984,14776,Dean Riesner,Screenplay,Writing
5952,984,14774,Harry Julian Fink,Screenplay,Writing
5953,984,14773,Don Siegel,Director,Directing
5954,12144,40345,Don Bluth,Director,Directing
5955,12144,72405,Stu Krieger,Screenplay,Writing
5956,9482,1726,Steven E. de Souza,Screenplay,Writing
5957,9482,33279,Danny Cannon,Director,Directing
5958,9482,2711,William Wisher,Screenplay,Writing
5959,539885,26061,Matthew Newton,Screenplay,Writing
5960,539885,55789,Tate Taylor,Director,Directing
5961,210860,508,David Koepp,Director,Directing
5962,210860,111716,Eric Aronson,Writer,Writing
5963,210860,1461271,Kyril Bonfiglioli,Writer,Writing
5964,985,5602,David Lynch,Screenplay,Writing
5965,985,5602,David Lynch,Director,Directing
5966,308369,1224031,Alfonso Gomez-Rejon,Director,Directing
5967,308369,1394669,Jesse Andrews,Screenplay,Writing
5968,10331,14999,George A. Romero,Screenplay,Writing
5969,10331,64831,John A. Russo,Screenplay,Writing
5970,10331,14999,George A. Romero,Director,Directing
5971,20048,3045,P.J. Hogan,Director,Directing
5972,20048,56715,Tracey Jackson,Screenplay,Writing
5973,20048,168383,Kayla Alpert,Screenplay,Writing
5974,20048,55690,Tim Firth,Screenplay,Writing
5975,10567,65855,Ralph Zondag,Director,Directing
5976,10567,65856,Eric Leighton,Director,Directing
5977,10567,5308,Robert Nelson Jacobs,Screenplay,Writing
5978,10567,13367,John Harrison,Screenplay,Writing
5979,20453,85675,Rajkumar Hirani,Director,Directing
5980,20453,85675,Rajkumar Hirani,Screenplay,Writing
5981,20453,99710,Vidhu Vinod Chopra,Screenplay,Writing
5982,20453,123313,Abhijat Joshi,Screenplay,Writing
5983,1226578,90609,Osgood Perkins,Writer,Writing
5984,1226578,90609,Osgood Perkins,Director,Directing
5985,1138194,1317686,Bryan Woods,Writer,Writing
5986,1138194,1317685,Scott Beck,Writer,Writing
5987,1138194,1317685,Scott Beck,Director,Directing
5988,1138194,1317686,Bryan Woods,Director,Directing
5989,192141,77147,John Erick Dowdle,Director,Directing
5990,192141,77147,John Erick Dowdle,Writer,Writing
5991,192141,142520,Drew Dowdle,Writer,Writing
5992,567189,932533,Stefano Sollima,Director,Directing
5993,567189,1215399,Taylor Sheridan,Screenplay,Writing
5994,567189,1444045,Will Staples,Screenplay,Writing
5995,11545,5655,Wes Anderson,Writer,Writing
5996,11545,887,Owen Wilson,Writer,Writing
5997,11545,5655,Wes Anderson,Director,Directing
5998,2330,59,Luc Besson,Screenplay,Writing
5999,2330,23945,Gérard Pirès,Director,Directing
6000,419680,74619,Sean Anders,Director,Directing
6001,419680,212576,John Morris,Writer,Writing
6002,419680,74619,Sean Anders,Writer,Writing
6003,522162,6046,Roland Emmerich,Director,Directing
6004,522162,1587281,Wes Tooke,Screenplay,Writing
6005,7347,52576,José Padilha,Director,Directing
6006,7347,8561,Bráulio Mantovani,Screenplay,Writing
6007,7347,52576,José Padilha,Screenplay,Writing
6008,7347,52579,Rodrigo Pimentel,Screenplay,Writing
6009,292011,21807,Billy Ray,Screenplay,Writing
6010,292011,190,Clint Eastwood,Director,Directing
6011,744275,1448492,Castille Landon,Director,Directing
6012,744275,1493190,Sharon Soboil,Writer,Writing
6013,14560,78435,Nick Bakay,Screenplay,Writing
6014,14560,32895,Kevin James,Screenplay,Writing
6015,14560,52112,Steve Carr,Director,Directing
6016,937287,78160,Luca Guadagnino,Director,Directing
6017,937287,1658190,Justin Kuritzkes,Writer,Writing
6018,10204,57370,Frank Coraci,Director,Directing
6019,10204,64157,David N. Titcher,Screenplay,Writing
6020,10204,64158,David Benullo,Screenplay,Writing
6021,10204,64159,David Andrew Goldstein,Screenplay,Writing
6022,10867,65314,Giuseppe Tornatore,Director,Directing
6023,10867,65314,Giuseppe Tornatore,Screenplay,Writing
6024,1100988,2034,Danny Boyle,Director,Directing
6025,1100988,2036,Alex Garland,Writer,Writing
6026,80271,229568,Lisa Azuelos,Writer,Writing
6027,80271,229568,Lisa Azuelos,Screenplay,Writing
6028,80271,1739946,Kamir Aïnouz,Screenplay,Writing
6029,80271,229568,Lisa Azuelos,Director,Directing
6030,9257,47640,Clark Johnson,Director,Directing
6031,9257,818,David McKenna,Screenplay,Writing
6032,9257,19769,David Ayer,Screenplay,Writing
6033,814,4610,John Landis,Director,Directing
6034,814,4610,John Landis,Screenplay,Writing
6035,225565,1211000,Tom Gormican,Director,Directing
6036,225565,1211000,Tom Gormican,Screenplay,Writing
6037,171274,4762,Paul Thomas Anderson,Director,Directing
6038,171274,4762,Paul Thomas Anderson,Writer,Writing
6039,132344,1146,Julie Delpy,Writer,Writing
6040,132344,564,Richard Linklater,Director,Directing
6041,132344,569,Ethan Hawke,Writer,Writing
6042,132344,564,Richard Linklater,Writer,Writing
6043,10316,1461,George Clooney,Screenplay,Writing
6044,10316,64817,Beau Willimon,Screenplay,Writing
6045,10316,31511,Grant Heslov,Screenplay,Writing
6046,10316,1461,George Clooney,Director,Directing
6047,5825,34682,Jeremiah S. Chechik,Director,Directing
6048,5825,11505,John Hughes,Screenplay,Writing
6049,460458,100734,Johannes Roberts,Writer,Writing
6050,460458,100734,Johannes Roberts,Director,Directing
6051,8374,54795,Troy Duffy,Director,Directing
6052,8374,54795,Troy Duffy,Writer,Writing
6053,321741,1192754,Peter Landesman,Director,Directing
6054,321741,1192754,Peter Landesman,Writer,Writing
6055,321741,1419558,Jeanne Marie Laskas,Writer,Writing
6056,271718,41039,Judd Apatow,Director,Directing
6057,271718,440414,Amy Schumer,Writer,Writing
6058,24420,57270,Robert Schwentke,Director,Directing
6059,24420,3431,Bruce Joel Rubin,Screenplay,Writing
6060,18533,21183,Nicolas Winding Refn,Director,Directing
6061,18533,21183,Nicolas Winding Refn,Screenplay,Writing
6062,18533,83228,Brock Norman Brock,Screenplay,Writing
6063,762509,2689,Jeff Nathanson,Screenplay,Writing
6064,762509,92784,Barry Jenkins,Director,Directing
6065,553,42,Lars von Trier,Director,Directing
6066,553,42,Lars von Trier,Writer,Writing
6067,449562,63963,Paul Henning,Screenplay,Writing
6068,449562,123132,Jac Schaeffer,Screenplay,Writing
6069,449562,91493,Chris Addison,Director,Directing
6070,449562,14089,Dale Launer,Screenplay,Writing
6071,449562,58415,Stanley Shapiro,Screenplay,Writing
6072,72387,52358,Boaz Yakin,Writer,Writing
6073,72387,52358,Boaz Yakin,Director,Directing
6074,239571,52405,Michael Hoffman,Director,Directing
6075,239571,224385,Will Fetters,Writer,Writing
6076,239571,225499,J. Mills Goodloe,Writer,Writing
6077,8195,13776,John Frankenheimer,Director,Directing
6078,8195,1255,David Mamet,Screenplay,Writing
6079,8195,108846,J. D. Zeik,Screenplay,Writing
6080,9894,7399,Ben Stiller,Director,Directing
6081,9894,60082,Lou Holtz Jr.,Screenplay,Writing
6082,83899,98631,Adam Wingard,Director,Directing
6083,83899,83858,Simon Barrett,Writer,Writing
6084,429300,1717774,Aaron Kandell,Writer,Writing
6085,429300,67813,Baltasar Kormákur,Director,Directing
6086,429300,1717775,Jordan Kandell,Writer,Writing
6087,429300,1667325,David Branson Smith,Writer,Writing
6088,10358,19303,Kevin Smith,Director,Directing
6089,10358,19303,Kevin Smith,Writer,Writing
6090,565426,225499,J. Mills Goodloe,Screenplay,Writing
6091,565426,2109683,Sofia Alvarez,Screenplay,Writing
6092,565426,63099,Michael Fimognari,Director,Directing
6093,7552,41039,Judd Apatow,Screenplay,Writing
6094,7552,15002,Dean Parisot,Director,Directing
6095,7552,52934,Nicholas Stoller,Screenplay,Writing
6096,508883,608,Hayao Miyazaki,Director,Directing
6097,508883,608,Hayao Miyazaki,Screenplay,Writing
6098,9645,57521,Steve Beck,Director,Directing
6099,9645,58278,Mark Hanlon,Screenplay,Writing
6100,9645,59328,John Pogue,Screenplay,Writing
6101,718032,4762,Paul Thomas Anderson,Writer,Writing
6102,718032,4762,Paul Thomas Anderson,Director,Directing
6103,476299,59611,Pascal Laugier,Director,Directing
6104,476299,59611,Pascal Laugier,Screenplay,Writing
6105,284,3146,Billy Wilder,Director,Directing
6106,284,3146,Billy Wilder,Writer,Writing
6107,284,3147,I. A. L. Diamond,Writer,Writing
6108,325348,1169024,Ilya Naishuller,Director,Directing
6109,325348,1169024,Ilya Naishuller,Screenplay,Writing
6110,19898,254681,Travis Milloy,Writer,Writing
6111,19898,54559,Christian Alvart,Director,Directing
6112,10665,66074,Bryan Bertino,Screenplay,Writing
6113,10665,66074,Bryan Bertino,Director,Directing
6114,602223,53120,James DeMonaco,Writer,Writing
6115,602223,1192942,Everardo Gout,Director,Directing
6116,459151,18864,Tom McGrath,Director,Directing
6117,459151,14172,Michael McCullers,Writer,Writing
6118,812583,67367,Rian Johnson,Writer,Writing
6119,812583,67367,Rian Johnson,Director,Directing
6120,9947,12523,Rob Bowman,Director,Directing
6121,9947,11011,Zak Penn,Writer,Writing
6122,9947,60707,Stuart Zicherman,Writer,Writing
6123,9947,60708,M. Raven Metzner,Writer,Writing
6124,591273,1290265,Leigh Janiak,Screenplay,Writing
6125,591273,1290267,Phil Graziadei,Screenplay,Writing
6126,591273,1290265,Leigh Janiak,Director,Directing
6127,11319,57314,Wolfgang Reitherman,Director,Directing
6128,11319,69003,John Lounsbery,Director,Directing
6129,11319,67607,Art Stevens,Director,Directing
6130,646389,58324,Jean-François Richet,Director,Directing
6131,646389,101187,J.P. Davis,Screenplay,Writing
6132,646389,2452930,Charles Cumming,Screenplay,Writing
6133,480414,1607672,Michael Chaves,Director,Directing
6134,480414,1903350,Mikki Daughtry,Writer,Writing
6135,480414,76794,Tobias Iaconis,Writer,Writing
6136,5156,12329,Vittorio De Sica,Screenplay,Writing
6137,5156,1125155,Gerardo Guerrieri,Screenplay,Writing
6138,5156,12329,Vittorio De Sica,Director,Directing
6139,5156,41637,Oreste Biancoli,Screenplay,Writing
6140,5156,24658,Suso Cecchi d'Amico,Screenplay,Writing
6141,5156,12330,Cesare Zavattini,Screenplay,Writing
6142,5156,1009150,Adolfo Franci,Screenplay,Writing
6143,5156,1662025,Gherardo Gherardi,Screenplay,Writing
6144,403587,1640995,Andrew Silver,Writer,Writing
6145,403587,1640995,Andrew Silver,Director,Directing
6146,8914,56258,Donna Powers,Screenplay,Writing
6147,8914,16938,Renny Harlin,Director,Directing
6148,8914,56257,Duncan Kennedy,Screenplay,Writing
6149,8914,2557851,Wayne Powers,Writer,Writing
6150,228970,69371,Jean-Marc Vallée,Director,Directing
6151,228970,3225,Nick Hornby,Screenplay,Writing
6152,292431,14597,Gaspar Noé,Director,Directing
6153,292431,14597,Gaspar Noé,Screenplay,Writing
6154,619778,2127,James Wan,Director,Directing
6155,619778,1327476,Akela Cooper,Screenplay,Writing
6156,23047,58498,Dominic Sena,Director,Directing
6157,23047,143550,Bragi F. Schut,Writer,Writing
6158,9350,16938,Renny Harlin,Director,Directing
6159,9350,16483,Sylvester Stallone,Screenplay,Writing
6160,9350,10703,Michael France,Screenplay,Writing
6161,660,9858,Richard Maibaum,Screenplay,Writing
6162,660,9953,John Hopkins,Screenplay,Writing
6163,660,9855,Terence Young,Director,Directing
6164,660,9952,Jack Whittingham,Screenplay,Writing
6165,68737,130938,Sergei Bodrov,Director,Directing
6166,68737,29606,Matt Greenberg,Screenplay,Writing
6167,68737,1997,Charles Leavitt,Screenplay,Writing
6168,68737,23227,Steven Knight,Screenplay,Writing
6169,467244,66728,Jonathan Glazer,Writer,Writing
6170,467244,66728,Jonathan Glazer,Director,Directing
6171,18501,20192,Brian Taylor,Director,Directing
6172,18501,20193,Mark Neveldine,Director,Directing
6173,18501,20193,Mark Neveldine,Writer,Writing
6174,18501,20192,Brian Taylor,Writer,Writing
6175,41436,141391,Tom Pabst,Screenplay,Writing
6176,41436,54248,Christopher Landon,Screenplay,Writing
6177,41436,1214473,Michael R. Perry,Screenplay,Writing
6178,41436,20133,Tod Williams,Director,Directing
6179,949423,101542,Ti West,Director,Directing
6180,949423,101542,Ti West,Writer,Writing
6181,949423,1137824,Mia Goth,Writer,Writing
6182,9567,57988,Patrick Cirillo,Screenplay,Writing
6183,9567,20907,Antoine Fuqua,Director,Directing
6184,9567,19666,Alex Lasker,Screenplay,Writing
6185,416477,22215,Michael Showalter,Director,Directing
6186,416477,1680840,Emily V. Gordon,Writer,Writing
6187,416477,466505,Kumail Nanjiani,Writer,Writing
6188,9757,53177,Brian Robbins,Director,Directing
6189,9757,68208,Jay Scherick,Screenplay,Writing
6190,9757,776,Eddie Murphy,Screenplay,Writing
6191,9757,54904,David Ronn,Screenplay,Writing
6192,9757,17840,Charlie Murphy,Screenplay,Writing
6193,8848,21370,Roger Donaldson,Director,Directing
6194,8848,18910,Dick Clement,Screenplay,Writing
6195,8848,38937,Ian La Frenais,Screenplay,Writing
6196,568160,74091,Makoto Shinkai,Director,Directing
6197,568160,74091,Makoto Shinkai,Writer,Writing
6198,8470,11151,Nick Cassavetes,Director,Directing
6199,8470,55313,James Kearns,Screenplay,Writing
6200,8470,55313,James Kearns,Writer,Writing
6201,38167,52779,Ryan Murphy,Director,Directing
6202,38167,41258,Jennifer Salt,Screenplay,Writing
6203,38167,52779,Ryan Murphy,Screenplay,Writing
6204,418078,1423660,Trey Edward Shults,Writer,Writing
6205,418078,1423660,Trey Edward Shults,Director,Directing
6206,338,4780,Wolfgang Becker,Director,Directing
6207,338,4780,Wolfgang Becker,Screenplay,Writing
6208,338,4781,Bernd Lichtenberg,Screenplay,Writing
6209,338,64252,Chris Silber,Screenplay,Writing
6210,338,20254,Achim von Borries,Screenplay,Writing
6211,338,17549,Hendrik Handloegten,Screenplay,Writing
6212,539537,55075,Jeff Wadlow,Director,Directing
6213,539537,1826888,Jillian Jacobs,Writer,Writing
6214,539537,55075,Jeff Wadlow,Writer,Writing
6215,539537,1211006,Christopher Roach,Writer,Writing
6216,335796,551463,Mike Flanagan,Director,Directing
6217,335796,551463,Mike Flanagan,Writer,Writing
6218,335796,1224355,Jeff Howard,Writer,Writing
6219,549053,1785458,Bryony Kimmings,Screenplay,Writing
6220,549053,116805,Paul Feig,Director,Directing
6221,549053,7056,Emma Thompson,Screenplay,Writing
6222,8390,16328,Adam Brooks,Director,Directing
6223,8390,16328,Adam Brooks,Writer,Writing
6224,458305,1284692,Lorcan Finnegan,Director,Directing
6225,458305,1560038,Garret Shanley,Screenplay,Writing
6226,888,1726,Steven E. de Souza,Screenplay,Writing
6227,888,13581,Brian Levant,Director,Directing
6228,888,13582,Tom S. Parker,Screenplay,Writing
6229,888,13583,Jim Jennewein,Screenplay,Writing
6230,888,5715,Michael J. Wilson,Writer,Writing
6231,776503,154865,Sian Heder,Screenplay,Writing
6232,776503,154865,Sian Heder,Director,Directing
6233,2976,20739,Adam Shankman,Director,Directing
6234,2976,11708,Leslie Dixon,Screenplay,Writing
6235,696,1243,Woody Allen,Director,Directing
6236,696,1243,Woody Allen,Writer,Writing
6237,696,10439,Marshall Brickman,Writer,Writing
6238,522931,3380680,Brandon Murphy,Screenplay,Writing
6239,522931,3380679,Phillip Murphy,Screenplay,Writing
6240,522931,1534628,Tom O'Connor,Screenplay,Writing
6241,522931,143059,Patrick Hughes,Director,Directing
6242,55787,10943,Francis Lawrence,Director,Directing
6243,55787,2163,Richard LaGravenese,Screenplay,Writing
6244,316023,1061773,Jake Szymanski,Director,Directing
6245,316023,184582,Brendan O'Brien,Writer,Writing
6246,316023,1085179,Andrew J. Cohen,Writer,Writing
6247,412656,11694,Doug Liman,Director,Directing
6248,412656,1299057,Patrick Ness,Screenplay,Writing
6249,412656,101814,Christopher Ford,Screenplay,Writing
6250,180299,142013,Gareth Evans,Director,Directing
6251,180299,142013,Gareth Evans,Writer,Writing
6252,634492,223551,SJ Clarkson,Screenplay,Writing
6253,634492,125252,Claire Parker,Screenplay,Writing
6254,634492,1167472,Matt Sazama,Screenplay,Writing
6255,634492,1167473,Burk Sharpless,Screenplay,Writing
6256,634492,223551,SJ Clarkson,Director,Directing
6257,58244,52244,Juan Diego Solanas,Director,Directing
6258,58244,52244,Juan Diego Solanas,Screenplay,Writing
6259,38810,136427,Efthimis Filippou,Screenplay,Writing
6260,38810,122423,Yorgos Lanthimos,Screenplay,Writing
6261,38810,122423,Yorgos Lanthimos,Director,Directing
6262,14564,94403,F. Javier Gutiérrez,Director,Directing
6263,14564,5575,Akiva Goldsman,Screenplay,Writing
6264,14564,68039,David Loucka,Screenplay,Writing
6265,14564,72034,Jacob Aaron Estes,Screenplay,Writing
6266,848326,15217,Zack Snyder,Director,Directing
6267,848326,15217,Zack Snyder,Screenplay,Writing
6268,848326,17285,Kurt Johnstad,Screenplay,Writing
6269,848326,2104243,Shay Hatten,Screenplay,Writing
6270,1281,7018,Richard Curtis,Screenplay,Writing
6271,1281,141450,Mel Smith,Director,Directing
6272,1281,16357,Robin Driscoll,Screenplay,Writing
6273,5528,26406,Philippe Lopes-Curval,Screenplay,Writing
6274,5528,43993,Christophe Barratier,Director,Directing
6275,5528,43993,Christophe Barratier,Screenplay,Writing
6276,629542,52803,Etan Cohen,Screenplay,Writing
6277,629542,1261455,Pierre Perifel,Director,Directing
6278,339877,1003237,DK Welchman,Director,Directing
6279,339877,1466181,Hugh Welchman,Director,Directing
6280,339877,1003237,DK Welchman,Writer,Writing
6281,339877,1466181,Hugh Welchman,Writer,Writing
6282,339877,1466182,Jacek Dehnel,Writer,Writing
6283,115782,64139,Joshua Michael Stern,Director,Directing
6284,115782,1126232,Matt Whiteley,Writer,Writing
6285,407436,1333,Andy Serkis,Director,Directing
6286,407436,1397633,Callie Kloves,Screenplay,Writing
6287,43947,88039,Steven R. Monroe,Director,Directing
6288,43947,551912,Adam Rockoff,Screenplay,Writing
6289,858,12920,David S. Ward,Screenplay,Writing
6290,858,9248,Nora Ephron,Director,Directing
6291,858,12921,Jeff Arch,Screenplay,Writing
6292,858,9248,Nora Ephron,Screenplay,Writing
6293,581392,939147,Yeon Sang-ho,Director,Directing
6294,581392,939147,Yeon Sang-ho,Writer,Writing
6295,581392,1587504,Ryu Yong-jae,Writer,Writing
6296,9312,4014,Paul W. S. Anderson,Director,Directing
6297,9312,57258,Kevin Droney,Screenplay,Writing
6298,77987,21183,Nicolas Winding Refn,Director,Directing
6299,77987,21183,Nicolas Winding Refn,Writer,Writing
6300,104,1071,Tom Tykwer,Screenplay,Writing
6301,104,1071,Tom Tykwer,Director,Directing
6302,262,3660,Paul D. Zimmerman,Writer,Writing
6303,262,1032,Martin Scorsese,Director,Directing
6304,2133,5231,Wolfgang Petersen,Director,Directing
6305,2133,21864,William D. Wittliff,Screenplay,Writing
6306,88794,190,Clint Eastwood,Director,Directing
6307,88794,123997,Dustin Lance Black,Writer,Writing
6308,457335,1422673,Jason Lei Howden,Director,Directing
6309,457335,1422673,Jason Lei Howden,Writer,Writing
6310,11770,57607,Stephen Chow,Director,Directing
6311,11770,57607,Stephen Chow,Screenplay,Writing
6312,11770,545537,Tsang Kan-Cheong,Screenplay,Writing
6313,11770,88493,Steven Fung Min-Hang,Screenplay,Writing
6314,11770,52569,Andrew Fung Chih-Chiang,Screenplay,Writing
6315,11770,3949933,Lo Mei,Screenplay,Writing
6316,1429,5281,Spike Lee,Director,Directing
6317,1429,9813,David Benioff,Screenplay,Writing
6318,9007,54050,Mark Waters,Director,Directing
6319,9007,11708,Leslie Dixon,Screenplay,Writing
6320,9007,18268,Peter Tolan,Screenplay,Writing
6321,8923,56359,Lexi Alexander,Director,Directing
6322,8923,56359,Lexi Alexander,Screenplay,Writing
6323,8923,56360,Dougie Brimson,Screenplay,Writing
6324,8923,56361,Josh Shelov,Screenplay,Writing
6325,2135,932,John Logan,Screenplay,Writing
6326,2135,21879,Simon Wells,Director,Directing
6327,2135,21870,David Duncan,Screenplay,Writing
6328,2082,16848,Rob Zombie,Screenplay,Writing
6329,2082,16848,Rob Zombie,Director,Directing
6330,587807,20400,Tim Story,Director,Directing
6331,587807,1640647,Kevin Costello,Writer,Writing
6332,8265,37627,Dany Boon,Director,Directing
6333,8265,37627,Dany Boon,Screenplay,Writing
6334,8265,24887,Alexandre Charlot,Screenplay,Writing
6335,8265,24889,Franck Magnier,Screenplay,Writing
6336,9574,11505,John Hughes,Screenplay,Writing
6337,9574,5836,Bill Walsh,Screenplay,Writing
6338,9574,56911,Les Mayfield,Director,Directing
6339,364433,1284972,Nicola Guaglianone,Screenplay,Writing
6340,364433,1594217,Menotti,Screenplay,Writing
6341,364433,1130801,Gabriele Mainetti,Director,Directing
